pl_name,star_id,hostname,pl_rade,pl_bmasse,pl_eqt,pl_eqt_computed,disc_year,discoverymethod,ra,dec,sy_dist,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_pnum
Kepler-62 d,397,Kepler-62,1.95,14.0,510.0,False,2013,Transit,283.2125621,45.3496992,300.874,18.16406,0.12,4925.0,0.64,0.69,-0.37,5
Kepler-62 e,397,Kepler-62,1.61,36.0,270.0,False,2013,Transit,283.2125621,45.3496992,300.874,122.3874,0.427,4925.0,0.64,0.69,-0.37,5
Kepler-62 f,397,Kepler-62,1.41,35.0,208.0,False,2013,Transit,283.2125621,45.3496992,300.874,267.291,0.718,4925.0,0.64,0.69,-0.37,5
Kepler-63 b,398,Kepler-63,6.11,120.0,825.3689599256168,True,2013,Transit,289.2262876,49.5482814,194.033,9.4341505,0.08,5576.0,0.901,0.984,0.05,1
Kepler-68 b,399,Kepler-68,2.357,8.03,1275.0,False,2013,Transit,291.0323102,49.0402129,144.166,5.39875259,0.06135,5847.0,1.2564,1.057,0.11,4
Kepler-68 c,399,Kepler-68,0.979,1.3,1052.0,False,2013,Transit,291.0323102,49.0402129,144.166,9.605027,0.09008,5847.0,1.2564,1.057,0.11,4
Kepler-7 b,400,Kepler-7,18.180998,140.16303,1630.0,False,2009,Transit,288.5814928,41.0897335,922.562,4.8854892,0.06067,5933.0,1.966,1.359,0.11,1
Kepler-74 b,401,Kepler-74,10.76,200.22,1078.0,False,2013,Transit,293.0925275,41.3555095,1177.55,7.340711,0.0781,6000.0,1.12,1.18,0.42,1
Kepler-75 b,402,Kepler-75,11.77,3209.9,767.0,False,2013,Transit,291.1376203,36.5773443,835.356,8.8849116,0.0818,5200.0,0.89,0.91,0.3,1
Kepler-76 b,403,Kepler-76,15.24424,638.8383,2140.0,False,2013,Orbital Brightness Modulation,294.1921185,39.6189727,822.96,1.5449298,0.0274,6409.0,1.32,1.2,-0.1,1
Kepler-77 b,404,Kepler-77,10.761,136.661,1440.0,False,2013,Transit,289.6079433,44.3454347,639.411,3.57878087,0.04501,5520.0,0.99,0.95,0.2,1
Kepler-78 b,405,Kepler-78,1.201,1.68,2223.0,False,2013,Transit,293.7419543,44.4482521,124.376,0.35500745,0.00901,5058.0,0.7475,0.779,-0.18,1
Kepler-79 b,406,Kepler-79,3.47,10.9,908.4209710380632,True,2012,Transit,300.5171067,44.3815508,1020.72,13.4845,0.117,6174.0,1.302,1.165,-0.0731,4
Kepler-79 c,406,Kepler-79,3.72,5.9,718.553781094241,True,2012,Transit,300.5171067,44.3815508,1020.72,27.4029,0.187,6174.0,1.302,1.165,-0.0731,4
Kepler-79 d,406,Kepler-79,7.16,6.0,580.0148781365292,True,2014,Transit,300.5171067,44.3815508,1020.72,52.0902,0.287,6174.0,1.302,1.165,-0.0731,4
Kepler-79 e,406,Kepler-79,3.49,4.1,500.1340579164112,True,2014,Transit,300.5171067,44.3815508,1020.72,81.0659,0.386,6174.0,1.302,1.165,-0.0731,4
Kepler-8 b,407,Kepler-8,15.871944,187.5197,1680.0,False,2010,Transit,281.2881335,42.4510975,1021.87,3.5224991,0.0474,6213.0,1.486,1.213,-0.055,1
Kepler-80 b,408,Kepler-80,2.67,6.93,647.72574901053,True,2012,Transit,296.1125759,39.9787451,369.451,7.05246,0.0648,4540.0,0.678,0.73,0.04,6
Kepler-80 c,408,Kepler-80,2.74,6.74,585.8899845054118,True,2012,Transit,296.1125759,39.9787451,369.451,9.52355,0.0792,4540.0,0.678,0.73,0.04,6
Kepler-80 d,408,Kepler-80,1.53,6.75,854.8840117569546,True,2014,Transit,296.1125759,39.9787451,369.451,3.07222,0.0372,4540.0,0.678,0.73,0.04,6
Kepler-80 e,408,Kepler-80,1.6,4.13,744.1113325853721,True,2014,Transit,296.1125759,39.9787451,369.451,4.64489,0.0491,4540.0,0.678,0.73,0.04,6
Kepler-849 b,409,Kepler-849,8.08167508,298.75870258,362.7,False,2016,Transit,290.8517961,48.5213243,822.134,394.62508,1.137,5950.0,1.822,1.259,0.145,1
Kepler-87 b,410,Kepler-87,13.49,324.2,478.0,False,2013,Transit,297.9168433,46.9651146,1232.9,114.73635,0.481,5600.0,1.82,1.1,-0.17,2
Kepler-87 c,410,Kepler-87,6.14,6.4,403.0,False,2013,Transit,297.9168433,46.9651146,1232.9,191.2318,0.676,5600.0,1.82,1.1,-0.17,2
Kepler-9 b,411,Kepler-9,8.29,43.4,659.1731065647056,True,2010,Transit,285.5739904,38.4008192,628.257,19.23891,0.143,5774.0,0.958,1.022,0.05,3
Kepler-9 c,411,Kepler-9,8.08,29.9,523.1841404416621,True,2010,Transit,285.5739904,38.4008192,628.257,38.9853,0.227,5774.0,0.958,1.022,0.05,3
Kepler-91 b,412,Kepler-91,15.322703,257.4423,2040.0,False,2013,Transit,285.6729033,44.1167513,1294.69,6.24658,0.0731,4550.0,6.3,1.31,0.11,1
Kepler-93 b,413,Kepler-93,1.478,4.66,1133.0,False,2014,Transit,291.4181275,38.6723124,95.9115,4.72673978,0.05343,5669.0,0.919,0.911,-0.18,2
L 168-9 b,415,L 168-9,1.63,4.07,998.0,False,2020,Transit,350.0285917,-60.0657292,25.1496,1.40152604,0.0208,3842.0,0.604,0.614,-0.03,1
L 98-59 b,416,L 98-59,0.837,0.46,620.0,False,2019,Transit,124.5328604,-68.3144658,10.6194,2.253114,0.0223,3415.0,0.3155,0.2923,-0.46,5
L 98-59 c,416,L 98-59,1.329,2.0,526.0,False,2019,Transit,124.5328604,-68.3144658,10.6194,3.6906764,0.0309,3415.0,0.3155,0.2923,-0.46,5
L 98-59 d,416,L 98-59,1.627,1.64,416.0,False,2019,Transit,124.5328604,-68.3144658,10.6194,7.450729,0.0494,3415.0,0.3155,0.2923,-0.46,5
LHS 1140 b,417,LHS 1140,1.73,5.6,226.0,False,2017,Transit,11.248632,-15.2741085,14.9861,24.73723,0.0946,3096.0,0.2159,0.1844,-0.15,2
LHS 1140 c,417,LHS 1140,1.272,1.91,422.0,False,2018,Transit,11.248632,-15.2741085,14.9861,3.77794,0.027,3096.0,0.2159,0.1844,-0.15,2
LHS 1478 b,418,LHS 1478,1.242,2.33,595.0,False,2021,Transit,44.3388743,76.5514045,18.2276,1.9495378,0.01848,3381.0,0.246,0.236,-0.13,1
LP 714-47 b,419,LP 714-47,4.7,30.8,700.0,False,2020,Transit,64.1902212,-12.0848643,52.616,4.052037,0.0417,3950.0,0.584,0.59,0.41,1
LP 791-18 c,420,LP 791-18,2.438,7.1,324.4,False,2019,Transit,165.6904843,-16.4064445,26.4927,4.9899093,0.02961,2960.0,0.182,0.139,-0.09,3
LP 791-18 d,420,LP 791-18,1.032,0.9,395.5,False,2023,Transit,165.6904843,-16.4064445,26.4927,2.753436,0.01992,2960.0,0.182,0.139,-0.09,3
LP 890-9 b,421,LP 890-9,1.32,13.2,396.0,False,2022,Transit,64.1309096,-28.3157909,32.4298,2.7299025,0.01875,2850.0,0.1556,0.118,-0.028,2
LP 890-9 c,421,LP 890-9,1.367,25.3,272.0,False,2022,Transit,64.1309096,-28.3157909,32.4298,8.457463,0.03984,2850.0,0.1556,0.118,-0.028,2
LTT 1445 A b,422,LTT 1445 A,1.34,2.73,431.0,False,2019,Transit,45.4624781,-16.5944956,6.86929,5.3587635,0.0381,,0.271,0.257,,2
LTT 1445 A c,422,LTT 1445 A,1.147,1.54,508.0,False,2022,Transit,45.4624781,-16.5944956,6.86929,3.1239035,0.02661,3340.0,0.265,0.257,-0.34,2
LTT 3780 b,423,LTT 3780,1.325,2.46,903.0,False,2020,Transit,154.6449033,-11.717801,21.9814,0.76837931,0.01195,3358.0,0.38,0.381,0.06,2
LTT 3780 c,423,LTT 3780,2.39,8.04,359.0,False,2020,Transit,154.6449033,-11.717801,21.9814,12.252284,0.0757,3358.0,0.38,0.381,0.06,2
LTT 9779 b,424,LTT 9779,4.72,29.32,1978.0,False,2020,Transit,358.6688767,-37.6282237,80.4373,0.792052,0.01679,5443.0,0.949,1.02,0.27,1
Lupus-TR-3 b,425,Lupus-TR-3,9.976,257.431,927.0985573600834,True,2007,Transit,232.5774696,-42.9799461,773.409,3.91405,0.0464,5000.0,0.82,0.87,,1
MASCARA-4 b,426,MASCARA-4,16.98160576,532.36258173,2250.0,False,2020,Transit,147.5800667,-66.1139253,170.696,2.8240932,0.0474,7800.0,1.79,1.75,,1
NGTS-1 b,427,NGTS-1,14.90797,258.07796,790.0,False,2017,Transit,82.7142134,-36.6309812,218.121,2.647298,0.0326,3916.0,0.573,0.617,0.0,1
NGTS-10 b,428,NGTS-10,13.506845,687.14846,1332.0,False,2020,Transit,91.8722801,-25.5948963,,0.7668944,0.0143,4600.0,0.697,0.696,-0.02,1
NGTS-11 b,429,NGTS-11,9.157753,109.33352,435.0,False,2020,Transit,23.5214497,-14.4191493,190.422,35.45533,0.201,5050.0,0.832,0.862,0.22,1
NGTS-12 b,430,NGTS-12,11.747032,66.10864,1257.0,False,2020,Transit,176.2499418,-35.640563,446.442,7.532806,0.0757,5690.0,1.589,1.021,-0.03,1
NGTS-13 b,431,NGTS-13,12.800678,1538.2972,1605.0,False,2021,Transit,176.2402326,-38.1397158,647.595,4.119027,0.0549,5819.0,1.788,1.3,0.25,1
NGTS-14 A b,432,NGTS-14 A,4.976796,29.24036,1143.0,False,2021,Transit,328.5174799,-38.3774193,322.148,3.5357173,0.0403,5187.0,0.842,0.898,0.1,1
NGTS-15 b,433,NGTS-15,12.32987877,238.68913366,1146.0,False,2021,Transit,73.3553101,-32.8003484,786.485,3.27623,0.0441,5600.0,0.954,0.995,0.15,1
NGTS-16 b,434,NGTS-16,14.57167491,211.99154747,1177.0,False,2021,Transit,58.2639299,-30.8046405,898.168,4.84532,0.0523,5550.0,1.213,1.002,0.35,1
NGTS-17 b,435,NGTS-17,13.89913607,242.82090295,1457.0,False,2021,Transit,72.9005729,-34.2262128,1040.28,3.24253,0.0391,5650.0,1.337,1.025,0.15,1
NGTS-18 b,436,NGTS-18,13.56286665,129.99181846,1381.0,False,2021,Transit,180.5462193,-35.5486091,1096.19,3.05125,0.0448,5610.0,1.392,1.003,0.15,1
NGTS-2 b,437,NGTS-2,17.878355,235.1942,1468.0,False,2018,Transit,215.1227617,-31.2020698,356.391,4.511164,0.063,6478.0,1.702,1.64,-0.06,1
NGTS-20 b,438,NGTS-20,11.99360935,947.12865286,688.0,False,2022,Transit,46.2926368,-21.9336472,382.898,54.18915,0.313,5980.0,1.78,1.47,0.15,1
NGTS-21 b,439,NGTS-21,14.90794433,750.07504052,1357.0,False,2022,Transit,311.2583112,-35.4278412,592.891,1.5433897,0.0236,4660.0,0.86,0.72,-0.26,1
NGTS-23 b,440,NGTS-23,14.20177855,194.82881349,1327.0,False,2022,Transit,70.4322947,-40.0445299,1074.95,4.0764326,0.0504,6057.0,1.24,1.01,-0.26,1
NGTS-24 b,441,NGTS-24,13.60770257,165.27077164,1499.0,False,2022,Transit,168.5638892,-37.9101328,683.062,3.4678796,0.0479,5820.0,1.64,1.26,0.27,1
NGTS-25 b,442,NGTS-25,11.46678726,203.09235207,1101.0,False,2022,Transit,307.4182976,-39.0323568,521.233,2.823093,0.0388,5321.0,0.86,0.91,0.12,1
NGTS-26 b,443,NGTS-26,14.88552637,92.80589484,1331.0,False,2024,Transit,217.6832961,-31.7324526,1093.69,4.5199279,0.049,5550.0,1.16,0.96,0.2,1
NGTS-27 b,444,NGTS-27,15.64773706,188.47224535,1783.0,False,2024,Transit,206.0265266,-32.5229747,942.122,3.3704181,0.0446,5700.0,1.77,1.07,0.0,1
NGTS-3 A b,445,NGTS-3 A,16.58932,756.4354,1570.628769722685,True,2018,Transit,94.4447595,-35.706364,743.972,1.6753728,0.023,5600.0,0.93,1.017,0.12,1
NGTS-30 b,446,NGTS-30,10.40193409,305.11527072,500.0,False,2024,Transit,173.714867,-24.6054801,238.377,98.29838,0.408,5455.0,0.913,0.94,-0.03,1
NGTS-31 b,447,NGTS-31,18.04645893,355.96781584,1410.0,False,2025,Transit,80.4212533,-38.656827,497.376,4.162734,0.064,5710.0,1.7,0.96,0.0,1
NGTS-32 b,448,NGTS-32,15.91675259,181.16219199,1750.0,False,2025,Transit,223.8576228,-18.4323191,837.457,3.31211,0.044,5680.0,1.85,1.07,-0.03,1
NGTS-33 b,449,NGTS-33,18.38272835,1153.71711741,1991.0,False,2024,Transit,107.8333348,-35.8505185,437.855,2.827972,0.048,7437.0,1.47,1.6,-0.11,1
NGTS-4 b,450,NGTS-4,3.18,20.6,1650.0,False,2019,Transit,89.5988945,-30.8117992,280.555,1.3373508,0.019,5143.0,0.84,0.75,-0.28,1
NGTS-5 b,451,NGTS-5,12.733424,72.78307,952.0,False,2019,Transit,221.0582692,5.6053735,306.779,3.3569866,0.0382,4987.0,0.739,0.661,0.12,1
NGTS-6 b,452,NGTS-6,14.863134,425.57437,1283.9,False,2019,Transit,75.795382,-30.3994612,308.262,0.882059,0.01677,4730.0,0.754,0.767,0.11,1
NGTS-8 b,453,NGTS-8,12.21781,295.5819,1345.0,False,2019,Transit,328.9759206,-14.0684399,428.976,2.4997,0.035,5241.0,0.98,0.89,0.24,1
NGTS-9 b,454,NGTS-9,11.99363,921.707,1448.0,False,2019,Transit,141.9206435,-19.3476477,609.128,4.43527,0.058,6330.0,1.38,1.34,0.31,1
OGLE-TR-10 b,455,OGLE-TR-10,14.011,197.046,1362.6144710895123,True,2004,Transit,267.8677483,-29.8764758,1344.97,3.101278,0.0434,5950.0,1.17,1.14,,1
OGLE-TR-113 b,456,OGLE-TR-113,12.251,400.449,1228.5449821799884,True,2004,Transit,163.1010355,-61.4468591,566.459,1.4324752,0.02289,4790.0,0.774,0.779,,1
OGLE-TR-132 b,457,OGLE-TR-132,13.45,375.02,2013.0,False,2004,Transit,162.6440933,-61.9572476,2012.62,1.689868,0.03035,6210.0,1.32,1.305,0.37,1
OGLE-TR-182 b,458,OGLE-TR-182,12.666,320.995,1235.3509470232157,True,2007,Transit,167.3279228,-61.0952624,2501.75,3.9791,0.051,5924.0,1.14,1.14,0.37,1
OGLE-TR-211 b,459,OGLE-TR-211,15.244,327.351,1581.995817070214,True,2007,Transit,160.0598236,-62.4555353,1515.26,3.67724,0.051,6325.0,1.64,1.33,0.11,1
OGLE-TR-56 b,460,OGLE-TR-56,15.278,441.77,2212.0,False,2002,Transit,269.1479583,-29.5392222,,1.2119189,0.02383,6050.0,1.363,1.228,,1
OGLE2-TR-L9 b,461,OGLE2-TR-L9,18.046,1430.175,2155.2592733287192,True,2008,Transit,166.9798793,-61.1462496,1627.63,2.4855335,0.0308,6933.0,1.53,1.52,-0.05,1
PDS 70 b,462,PDS 70,30.48848,953.49,1204.0,False,2018,Imaging,212.0421402,-41.3980405,113.064,,20.0,3972.0,,,,2
PDS 70 c,462,PDS 70,22.86636,635.66,995.0,False,2019,Imaging,212.0421402,-41.3980405,113.064,,34.0,3972.0,,,,2
PH1 b,463,PH1,6.18,169.0,481.0,False,2012,Transit,298.2150641,39.9550863,1033.16,138.317,0.652,6407.0,1.734,1.528,0.21,1
PH2 b,464,PH2,9.33708092,87.08498352,295.1,False,2013,Transit,289.7636212,51.962683,343.863,282.52542,0.833,5734.0,0.949,0.966,0.017,1
POTS-1 b,465,POTS-1,10.548,734.16,770.1266419610686,True,2013,Transit,203.6087259,-66.5811639,747.959,3.1606296,0.03734,4400.0,0.588,0.695,-0.03,1
Qatar-1 b,466,Qatar-1,12.811887,411.27202,1418.0,False,2010,Transit,303.3818697,65.1623313,185.615,1.4200242,0.02332,5013.0,0.803,0.838,0.171,1
Qatar-10 b,467,Qatar-10,17.295487,233.92288,1955.0,False,2019,Transit,284.4439052,69.5708373,559.068,1.645321,0.0286,6124.0,1.254,1.156,0.016,1
Qatar-2 b,468,Qatar-2,14.056,792.635,1344.0,False,2011,Transit,207.6554928,-6.8040714,181.374,1.33711647,0.02153,4645.0,0.776,0.743,0.02,1
Qatar-3 b,469,Qatar-3,12.285064,1369.8473,1681.0,False,2017,Transit,359.1519716,36.2129562,735.601,2.5079204,0.03783,6007.0,1.272,1.145,-0.041,1
Qatar-4 b,470,Qatar-4,12.722215,1938.763,1385.0,False,2017,Transit,4.859275,44.0275965,329.036,1.8053564,0.02803,5215.0,0.849,0.896,0.103,1
Qatar-5 b,471,Qatar-5,12.408363,1373.0256,1415.0,False,2017,Transit,7.0539375,42.0613451,367.658,2.8792319,0.04127,5747.0,1.076,1.128,0.377,1
Qatar-6 b,472,Qatar-6,11.903958,212.31044,1006.0,False,2017,Transit,222.2100773,22.1526136,100.848,3.506195,0.0423,5052.0,0.722,0.822,-0.025,1
Qatar-7 b,473,Qatar-7,19.0553,597.5204,2053.0,False,2019,Transit,358.5151344,37.0218242,705.981,2.032046,0.0352,6387.0,1.564,1.409,0.276,1
Qatar-8 b,474,Qatar-8,14.403565,117.91493,1457.0,False,2019,Transit,157.4123405,70.5270835,281.498,3.71495,0.0474,5738.0,1.315,1.029,0.025,1
Qatar-9 b,475,Qatar-9,11.309881,378.2177,1134.0,False,2019,Transit,160.748095,60.9641194,213.771,1.540731,0.0234,4309.0,0.696,0.719,0.252,1
Ross 176 b,476,Ross 176,1.84,4.57,682.0,False,2025,Transit,305.6897438,47.3086191,46.4488,5.0066338,0.0464,4041.0,0.569,0.577,-0.19,1
TIC 139270665 b,477,TIC 139270665,7.22979255,147.15455244,703.0,False,2024,Transit,124.0338967,33.2914532,189.875,23.624,0.163,5844.0,1.016,1.035,0.156,2
TIC 172900988 b,478,TIC 172900988 Aa,11.25,942.0,330.4186722312219,True,2021,Transit,128.6616644,31.5539793,250.956,200.452,0.90281,6050.0,1.3842,1.2384,0.34,1
TIC 237913194 b,479,TIC 237913194,12.520453,617.22586,974.0,False,2020,Transit,22.4458116,-60.7399096,306.063,15.168865,0.1207,5788.0,1.088,1.026,0.14,1
TIC 241249530 b,480,TIC 241249530,13.29385111,1582.78546686,401.4954923172985,True,2024,Transit,95.3088995,53.2950203,324.448,165.7719,0.641,6166.0,1.397,1.271,0.09,1
TIC 257060897 b,481,TIC 257060897,17.26183028,201.50321004,1775.0,False,2021,Transit,227.5321527,72.7103128,505.703,3.66003639,0.04922,5993.0,1.863,1.187,0.054,1
TIC 279401253 b,482,TIC 279401253,11.2089807,1951.46641898,444.8746556454088,True,2023,Transit,57.6572277,-15.0262251,285.584,76.8,0.369,5951.0,1.06,1.13,0.2,2
TIC 365102760 b,483,TIC 365102760,6.21,19.2,1533.137200020949,True,2024,Transit,305.8398236,54.3943194,555.546,4.21285367,0.0622,4900.0,3.13,1.17,0.09,1
TIC 393818343 b,484,TIC 393818343,12.18416202,1379.37528638,805.5,False,2024,Transit,310.2917002,3.6382967,93.7345,16.24921,0.1291,5756.0,1.086,1.082,0.318,1
TIC 46432937 b,485,TIC 46432937,13.31626907,1017.0509024,872.0,False,2024,Transit,83.8689794,-14.5971909,90.5369,1.44044527,0.02065,3572.0,0.5299,0.563,0.323,1
TIC 4672985 b,486,TIC 4672985,11.5004142,4049.13390518,517.2,False,2024,Transit,38.4706782,-10.6573827,253.385,69.048,0.33,5757.0,1.15,1.01,0.14,1
TOI-1052 b,487,TOI-1052,2.87,16.9,1135.0,False,2023,Transit,337.5102738,-75.6465606,129.804,9.139703,0.09103,6146.0,1.264,1.204,0.14,2
TOI-1062 b,488,TOI-1062,2.265,10.15,1077.0,False,2021,Transit,38.1209678,-78.0236828,82.1733,4.11296,0.052,5328.0,0.84,0.94,0.14,2
TOI-1064 b,489,TOI-1064,2.587,13.5,784.0,False,2022,Transit,296.0039349,-47.5620305,68.0726,6.443868,0.06152,4734.0,0.726,0.748,0.05,2
TOI-1064 c,489,TOI-1064,2.651,2.5,634.0,False,2022,Transit,296.0039349,-47.5620305,68.0726,12.226574,0.09429,4734.0,0.726,0.748,0.05,2
TOI-1075 b,490,TOI-1075,1.791,9.95,1323.0,False,2022,Transit,309.9712091,-65.4496994,61.4592,0.6047328,0.01159,3875.0,0.581,0.604,-0.08,1
TOI-1107 b,491,TOI-1107,14.57167491,1064.72516345,1728.0,False,2022,Transit,155.6078632,-82.2188693,281.314,4.0782387,0.0561,6311.0,1.81,1.35,-0.1,1
TOI-1117 b,492,TOI-1117,2.46,8.9,1538.0,False,2025,Transit,273.6020606,-66.4199742,167.598,2.22816,0.033,5635.0,1.05,0.97,0.136,3
TOI-1130 b,493,TOI-1130,3.66,19.8,825.0,False,2020,Transit,286.3760037,-41.4376399,58.2609,4.074554,0.0453,4360.0,0.697,0.745,0.11,2
TOI-1130 c,493,TOI-1130,13.0,336.0,650.0,False,2020,Transit,286.3760037,-41.4376399,58.2609,8.3501898,0.0731,4360.0,0.697,0.745,0.11,2
TOI-1173 b,494,TOI-1173,9.19,27.4,868.0,False,2024,Transit,197.6830975,70.7680117,132.353,7.06466,0.0696,5350.0,0.934,0.911,0.139,1
TOI-1194 b,495,TOI-1194,8.71664516,120.0,1264.29,False,2023,Transit,167.8214811,69.9647749,149.667,2.3106446,0.034,5394.0,0.9608,0.9835,0.348,1
TOI-1199 b,496,TOI-1199,10.5140239,75.96098927,1486.0,False,2024,Transit,166.8806581,61.3525723,248.427,3.671463,0.04988,5710.0,1.45,1.23,0.44,1
TOI-1201 b,497,TOI-1201,2.415,6.28,703.0,False,2021,Transit,42.2476999,-14.5372835,37.8871,2.4919863,0.0287,3476.0,0.508,0.512,0.05,1
TOI-1203 b,498,TOI-1203,1.52,3.51,1361.2,False,2025,Radial Velocity,168.2267358,-34.4069371,64.9943,4.1572888,0.04869,5737.0,1.179,0.886,-0.39,4
TOI-1203 d,498,TOI-1203,2.918,7.39,743.6,False,2025,Transit,168.2267358,-34.4069371,64.9943,25.502672,0.1632,5737.0,1.179,0.886,-0.39,4
TOI-1221 b,499,TOI-1221,2.91,1112.3994245,440.0,False,2023,Transit,107.9210254,-65.5088568,138.411,91.68278,0.387,5592.0,1.031,0.93,0.06,1
TOI-1231 b,500,TOI-1231,3.65,15.4,329.6,False,2021,Transit,156.74726,-52.4678724,27.6227,24.245586,0.1288,3553.0,0.476,0.485,0.041,1
TOI-1238 b,501,TOI-1238,1.21,3.76,1133.0,False,2022,Transit,201.3823387,68.8360678,70.7145,0.764597,0.0139,4089.0,0.58,0.59,0.31,2
TOI-1238 c,501,TOI-1238,2.11,8.32,695.0,False,2022,Transit,201.3823387,68.8360678,70.7145,3.294736,0.037,4089.0,0.58,0.59,0.31,2
TOI-1246 b,502,TOI-1246,3.01,8.1,955.0,False,2022,Transit,251.1158702,70.4299917,169.422,4.30744,0.049,5151.0,0.86,0.87,0.17,4
TOI-1246 c,502,TOI-1246,2.45109846,9.1,862.49,False,2022,Transit,251.1158702,70.4299917,169.422,5.904137,0.061,5213.0,0.8649,0.8889,0.168,4
TOI-1246 d,502,TOI-1246,3.43139739,5.4,587.77,False,2022,Transit,251.1158702,70.4299917,169.422,18.654874,0.132,5213.0,0.8649,0.8889,0.168,4
TOI-1246 e,502,TOI-1246,3.5141875,14.5,463.98,False,2022,Transit,251.1158702,70.4299917,169.422,37.92548,0.212,5213.0,0.8649,0.8889,0.168,4
TOI-1248 b,503,TOI-1248,6.8084859,27.4,952.09,False,2024,Transit,259.0235918,63.1056072,168.735,4.3601561,0.051,5205.0,0.8686,0.9042,0.223,1
TOI-1249 b,504,TOI-1249,3.2710301,11.9,726.89,False,2024,Transit,200.5615762,66.3085331,139.49,13.079151,0.109,5497.0,0.9785,1.0062,0.297,1
TOI-125 b,505,TOI-125,2.726,9.5,1037.0,False,2019,Transit,23.5934253,-66.6763495,111.059,4.65382,0.05186,5320.0,0.848,0.859,-0.02,3
TOI-125 c,505,TOI-125,2.759,6.63,827.8,False,2019,Transit,23.5934253,-66.6763495,111.059,9.15059,0.0814,5320.0,0.848,0.859,-0.02,3
TOI-125 d,505,TOI-125,2.93,13.6,638.1,False,2020,Transit,23.5934253,-66.6763495,111.059,19.98,0.137,5320.0,0.848,0.859,-0.02,3
TOI-1259 A b,506,TOI-1259 A,11.45557828,140.16232749,963.0,False,2021,Transit,282.1001665,79.2564761,118.106,3.477978,0.0407,4775.0,0.711,0.744,-0.5,1
TOI-1260 b,507,TOI-1260,2.41,8.56,871.0,False,2021,Transit,157.1440712,65.8541986,73.5977,3.127463,0.0367,4227.0,0.672,0.679,-0.1,3
TOI-1260 c,507,TOI-1260,2.76,13.2,651.0,False,2021,Transit,157.1440712,65.8541986,73.5977,7.493134,0.0657,4227.0,0.672,0.679,-0.1,3
TOI-1260 d,507,TOI-1260,3.12,11.84,499.0,False,2022,Transit,157.1440712,65.8541986,73.5977,16.608164,0.1116,4227.0,0.672,0.679,-0.1,3
TOI-1266 b,508,TOI-1266,2.52,4.46,415.0,False,2020,Transit,197.9965833,65.8336973,36.0118,10.8945,0.073,3563.0,0.4232,0.437,-0.109,3
TOI-1266 c,508,TOI-1266,1.98,3.17,346.0,False,2020,Transit,197.9965833,65.8336973,36.0118,18.8027,0.105,3563.0,0.4232,0.437,-0.109,3
TOI-1268 b,509,TOI-1268,9.1,96.4,918.9,False,2022,Transit,198.3885831,62.3053799,109.557,8.1577094,0.0711,5300.0,0.92,0.96,0.36,1
TOI-1269 b,510,TOI-1269,2.40144286,6.4,1004.9,False,2024,Transit,249.6966397,64.559181,172.138,4.2529913,0.0496,5499.0,0.8521,0.9027,-0.049,1
TOI-1272 b,511,TOI-1272,4.13204907,27.0,975.0,False,2022,Transit,199.1962036,49.8610591,137.572,3.31599,0.0417,5065.0,0.7934,0.8772,0.182,2
TOI-1273 b,512,TOI-1273,11.09689089,70.55790635,1211.0,False,2024,Transit,214.1208564,58.3902534,177.118,4.631296,0.0549,5690.0,1.06,1.06,0.07,1
TOI-1278 b,513,TOI-1278,12.21778896,5879.8255295,411.5217245769244,True,2021,Transit,320.4784442,35.648625,75.5759,14.47567,0.095,3799.0,0.573,0.54,-0.01,1
TOI-1279 b,514,TOI-1279,2.66146528,10.6,759.0,False,2024,Transit,185.0628734,56.2014094,107.055,9.61419,0.085,5457.0,0.8426,0.8784,-0.079,1
TOI-1288 b,515,TOI-1288,4.96846551,44.1,1203.44,False,2022,Transit,313.1670294,65.6087833,114.865,2.6998279,0.0374,5388.0,0.9583,0.9552,0.257,2
TOI-1294 b,516,TOI-1294,10.12369881,63.9,1392.74,False,2024,Transit,223.0926408,70.4765573,332.648,3.915292,0.051,5718.0,1.5566,1.1578,0.283,2
TOI-1295 b,517,TOI-1295,15.69257298,451.31633794,2360.0,False,2024,Transit,256.6722026,67.8715032,388.227,3.1968838,0.047,6280.0,1.7,1.38,0.26,1
TOI-1296 b,518,TOI-1296,14.11645916,95.3,1414.84,False,2021,Transit,256.7706392,70.2384806,323.265,3.9443736,0.051,5567.0,1.7031,1.1576,0.405,1
TOI-1298 b,519,TOI-1298,9.65807033,99.0,1278.0,False,2021,Transit,241.3229012,70.1900397,319.036,4.537143,0.057,5752.0,1.4536,1.2187,0.397,1
TOI-132 b,520,TOI-132,3.42,22.4,1395.0,False,2020,Transit,338.3996623,-43.436872,163.678,2.1097019,0.026,5397.0,0.9,0.97,0.16,1
TOI-1333 b,521,TOI-1333,15.647764,753.2571,1679.0,False,2021,Transit,325.0145363,48.4067674,200.492,4.720219,0.0626,6274.0,1.925,1.464,0.119,1
TOI-1347 b,522,TOI-1347,1.8,11.1,1400.0,False,2024,Transit,280.3266806,70.2900536,147.476,0.84742346,,5464.0,0.83,0.913,0.04,2
TOI-1347 c,522,TOI-1347,1.6,6.4,1000.0,False,2024,Transit,280.3266806,70.2900536,147.476,4.841962,,5464.0,0.83,0.913,0.04,2
TOI-1386 b,523,TOI-1386,6.2163865,45.8,615.03,False,2024,Transit,334.5041029,54.3190454,146.858,25.8401,0.173,5735.0,1.0235,1.0363,0.149,2
